location_name,n_years_levels,n_annual_changes,selected_lag_BIC,lag_selection_warning,lag_selection_error,adf_IHD_level_p,adf_DD_level_p,adf_IHD_log_change_p,adf_DD_log_change_p,IHD_to_DD_status,IHD_to_DD_n,IHD_to_DD_residual_df,IHD_to_DD_F,IHD_to_DD_df_num,IHD_to_DD_df_den,IHD_to_DD_p,IHD_to_DD_p_HC3,IHD_to_DD_beta_lag1,IHD_to_DD_HAC_SE_lag1,IHD_to_DD_HC3_SE_lag1,IHD_to_DD_BG_p,IHD_to_DD_BP_p,IHD_to_DD_Shapiro_p,IHD_to_DD_max_CooksD,IHD_to_DD_condition_number,IHD_to_DD_error,DD_to_IHD_status,DD_to_IHD_n,DD_to_IHD_residual_df,DD_to_IHD_F,DD_to_IHD_df_num,DD_to_IHD_df_den,DD_to_IHD_p,DD_to_IHD_p_HC3,DD_to_IHD_beta_lag1,DD_to_IHD_HAC_SE_lag1,DD_to_IHD_HC3_SE_lag1,DD_to_IHD_BG_p,DD_to_IHD_BP_p,DD_to_IHD_Shapiro_p,DD_to_IHD_max_CooksD,DD_to_IHD_condition_number,DD_to_IHD_error,IHD_to_DD_q,DD_to_IHD_q,IHD_to_DD_q_HC3,DD_to_IHD_q_HC3,direction,direction_HC3,diagnostics,ISO3,small_island_excluded
Turkmenistan,30,29,2,,,0.525460192471947,0.99,0.901503944858209,0.99,fit_ok,27,21,1.12851112244795,2,21,0.342361135314176,0.510884491999513,1.9288316577883,1.46405444107906,1.79371811450345,0.207727889350861,0.594763881927863,0.0000000232350459907684,4.11925421694413,1170.71975762403,,fit_ok,27,21,302.260788551527,2,21,0.000000000000000333241051553539,0.426929856826262,0.129287110253386,0.00679259205174941,0.696432305709928,0.0394909572802437,0.227948642982668,0.235001258545426,383.030462324002,1170.71975762403,,0.718816670460909,0.000000000000000971159635956029,0.916769859708321,0.897107372940375,DD_to_IHD,Neither,Residual serial correlation flag,TKM,FALSE
Tuvalu,30,29,3,,,0.526072835055932,0.99,0.142876756438479,0.99,fit_ok,26,18,0.730384800242197,3,18,0.547212285252566,0.805108936423558,-1.37166550115618,1.65439779851062,2.22026317359394,0.537078476653928,0.105074133215108,0.000131517694110111,27.7700164787451,4221.83812122305,,fit_ok,26,18,7.83396285589379,3,18,0.00149347303290774,0.551079103369594,0.204062747568402,0.138746895304583,0.540201091491505,0.118254599192833,0.103251018720494,0.00144964837047091,17.045825081031,4221.83812122305,,0.723377873193775,0.00183535240188662,0.916769859708321,0.952675610449615,DD_to_IHD,Neither,Influence flag,TUV,TRUE
Ukraine,30,29,2,,,0.619836758396516,0.99,0.599237072467306,0.99,fit_ok,27,21,1.62217710628108,2,21,0.221253973913875,0.584790590506565,2.0119001310071,1.31153364893653,1.94115471350504,0.214337505953174,0.0134164202350012,0.0000926151470866084,17.6019166646404,982.586485996148,,fit_ok,27,21,1576.04739839726,2,21,0.0000000000000000000000131138617838665,0.000645507728551186,-0.507392686652046,0.00933853927811158,0.155630838647479,0.0121106529111318,0.179707034667831,0.92564079204992,13.6881812590487,982.586485996149,,0.718816670460909,0.0000000000000000000000990825112558805,0.916769859708321,0.0164604470780552,DD_to_IHD,DD_to_IHD,Residual serial correlation flag,UKR,FALSE
Union of the Comoros,30,29,2,,,0.0401419168343968,0.99,0.37667760742276,0.99,fit_ok,27,21,1.1290203009785,2,21,0.342203769501416,0.603846883430765,-4.15794951150939,3.81784726046578,4.57109420161805,0.689681089122754,0.0638804425378128,0.0000158263767835587,124.86221979582,1649.39221618901,,fit_ok,27,21,48.6780028418039,2,21,0.0000000130258011624428,0.43536093098577,0.0258374510380073,0.00426121605101894,0.180045616219152,0.177759843763137,0.0753821437379647,0.00352662694634633,255.364124693,1649.39221618901,,0.718816670460909,0.0000000210893923582407,0.916769859708321,0.897107372940375,DD_to_IHD,Neither,Influence flag,COM,TRUE
United Arab Emirates,30,29,3,,,0.961904556544687,0.99,0.987863850664654,0.99,fit_ok,26,18,0.346972285121624,3,18,0.791749398011471,0.867491217337351,4.32892835484138,5.28480693384478,8.93499923285082,0.946390784840261,0.623126746602852,0.000000237054877483909,214.353663901406,4741.21870208054,,fit_ok,26,18,790.696527192917,3,18,0.000000000000000000273701206971481,0.265911518264863,0.156712981840258,0.00339781992648105,0.402061811962329,0.409436783322896,0.644583530427804,0.112902598011965,856.381107269982,4741.21870208053,,0.81988262535198,0.00000000000000000111670092444364,0.916769859708321,0.827630372655187,DD_to_IHD,Neither,Influence flag,ARE,FALSE
United Kingdom of Great Britain and Northern Ireland,30,29,3,,,0.719077935873036,0.99,0.027197523022367,0.657762120673095,fit_ok,26,18,1.15742192991998,3,18,0.353256921047629,0.747997415648867,0.561055779954424,0.611238299608992,1.36156910925189,0.114116455326318,0.541722875055166,0.000000542874535676856,35.2627464454489,1581.49430588332,,fit_ok,26,18,15.4710490651281,3,18,0.0000316771063317472,0.146923850588011,-0.0390858483410383,0.0061788288729288,0.301936426695795,0.583030765642218,0.944645090609036,0.327890982175214,51.954579075108,1581.49430588332,,0.718816670460909,0.0000430808646111761,0.916769859708321,0.651575337390311,DD_to_IHD,Neither,Influence flag,GBR,FALSE
United Mexican States,30,29,2,,,0.99,0.6921927651352,0.58759806684807,0.89656663073329,fit_ok,27,21,2.41424961139062,2,21,0.113831193271763,0.65901938511282,-5.16014455540819,4.01473064788704,5.9445764979017,0.302073382804116,0.00287409425699355,0.00154748279150983,3.58700506505084,1132.16605181333,,fit_ok,27,21,4162.66179863259,2,21,0.000000000000000000000000000510038308690919,0.00000035929013800316,0.190261612800099,0.00282920693846925,0.0240453427842506,0.0183956342022883,0.62438732529548,0.413779257971677,7.80607907838457,1132.16605181333,,0.718816670460909,0.0000000000000000000000000346826049909825,0.916769859708321,0.0000366475940763223,DD_to_IHD,DD_to_IHD,Residual serial correlation flag,MEX,FALSE
United Republic of Tanzania,30,29,2,,,0.865785399071367,0.99,0.715445791728586,0.99,fit_ok,27,21,0.699987127998079,2,21,0.507812799400355,0.620984860277013,-1.01846561680571,1.15024952167614,1.11998334749918,0.636273211777573,0.254346387381742,0.000000443785312178911,19.5727610680897,678.863937328413,,fit_ok,27,21,2045.03107509971,2,21,0.0000000000000000000000008645401148761,0.544943159076196,0.540755773077027,0.0107563228314259,0.511205272028898,0.172713059580657,0.250379882371049,0.174707128719148,144.892922965306,678.863937328413,,0.718816670460909,0.0000000000000000000000099171102275066,0.916769859708321,0.952675610449615,DD_to_IHD,Neither,Influence flag,TZA,FALSE
United States Virgin Islands,30,29,3,,,0.759074125489682,0.99,0.741925459000261,0.975488345677328,fit_ok,26,18,0.453686995920005,3,18,0.717894621176234,0.855803514027616,-4.71859279053622,6.13877902920151,7.074113918078,0.170857838878623,0.73752664128469,0.000000125409810562035,106.508473524137,1927.44055185626,,fit_ok,26,18,0.576930707504443,3,18,0.637583856636404,0.930760493050366,-0.0301910561922098,0.0290798173573147,0.214546385211913,0.313532867514654,0.712824732101408,0.000228227424364766,31.5602661027927,1927.44055185627,,0.784841203789528,0.647100033601127,0.916769859708321,0.998138144554251,Neither,Neither,Influence flag,VIR,TRUE
United States of America,30,29,2,,,0.691537177287469,0.554020330369975,0.0375989069488837,0.99,fit_ok,27,21,1.75560504875754,2,21,0.197229872128126,0.937296388068283,-0.354160056638896,0.192698041403025,1.18520057469097,0.0911336914407988,0.925355673743869,0.00000000191018953587419,59.8055959895045,1009.44762216557,,fit_ok,27,21,599.456263625181,2,21,0.00000000000000000029981360625045,0.683647856856154,0.304271266048722,0.0090908486384613,0.731836504023334,0.0263503141097039,0.0591206665305031,0.269624441909643,75.8889377911091,1009.44762216557,,0.718816670460909,0.0000000000000000011992544250018,0.943262209724858,0.965817692352022,DD_to_IHD,Neither,Residual serial correlation flag,USA,FALSE
