"location_name","origin","specification","model","n_train","n_forecast","future_SDI","status","message","roots","p_IHD","d_IHD","q_IHD","p_DD","d_DD","q_DD","clip_low_IHD","clip_high_IHD","clip_low_DD","clip_high_DD","zero_floor_IHD","zero_floor_DD","residual_lb_IHD","residual_lb_DD","warning"
"Principality of Monaco",2012,"Benchmark","Persistence",21,9,0.89307,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Puerto Rico",2012,"Benchmark","Persistence",21,9,0.77231,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Albania",2012,"Benchmark","Persistence",21,9,0.66356,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Angola",2012,"Benchmark","Persistence",21,9,0.38789,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Armenia",2012,"Benchmark","Persistence",21,9,0.66483,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Austria",2012,"Benchmark","Persistence",21,9,0.83111,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Azerbaijan",2012,"Benchmark","Persistence",21,9,0.6629,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Belarus",2012,"Benchmark","Persistence",21,9,0.74347,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Benin",2012,"Benchmark","Persistence",21,9,0.31337,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Botswana",2012,"Benchmark","Persistence",21,9,0.59774,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Bulgaria",2012,"Benchmark","Persistence",21,9,0.73918,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Burundi",2012,"Benchmark","Persistence",21,9,0.25157,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Cabo Verde",2012,"Benchmark","Persistence",21,9,0.47286,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Cameroon",2012,"Benchmark","Persistence",21,9,0.40858,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Chad",2012,"Benchmark","Persistence",21,9,0.19526,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Chile",2012,"Benchmark","Persistence",21,9,0.71474,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Colombia",2012,"Benchmark","Persistence",21,9,0.60025,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Costa Rica",2012,"Benchmark","Persistence",21,9,0.64657,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Croatia",2012,"Benchmark","Persistence",21,9,0.76741,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Cuba",2012,"Benchmark","Persistence",21,9,0.62616,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Cyprus",2012,"Benchmark","Persistence",21,9,0.81698,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Côte d'Ivoire",2012,"Benchmark","Persistence",21,9,0.36783,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Djibouti",2012,"Benchmark","Persistence",21,9,0.42771,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Ecuador",2012,"Benchmark","Persistence",21,9,0.60545,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of El Salvador",2012,"Benchmark","Persistence",21,9,0.5134,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Equatorial Guinea",2012,"Benchmark","Persistence",21,9,0.58183,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Estonia",2012,"Benchmark","Persistence",21,9,0.81111,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Fiji",2012,"Benchmark","Persistence",21,9,0.62988,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Finland",2012,"Benchmark","Persistence",21,9,0.83143,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Ghana",2012,"Benchmark","Persistence",21,9,0.49751,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Guatemala",2012,"Benchmark","Persistence",21,9,0.48186,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Guinea",2012,"Benchmark","Persistence",21,9,0.27343,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Guinea-Bissau",2012,"Benchmark","Persistence",21,9,0.30156,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Guyana",2012,"Benchmark","Persistence",21,9,0.59134,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Haiti",2012,"Benchmark","Persistence",21,9,0.42002,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Honduras",2012,"Benchmark","Persistence",21,9,0.46493,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Iceland",2012,"Benchmark","Persistence",21,9,0.8473,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of India",2012,"Benchmark","Persistence",21,9,0.48721,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Indonesia",2012,"Benchmark","Persistence",21,9,0.60119,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Iraq",2012,"Benchmark","Persistence",21,9,0.56475,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Italy",2012,"Benchmark","Persistence",21,9,0.78309,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Kazakhstan",2012,"Benchmark","Persistence",21,9,0.69531,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Kenya",2012,"Benchmark","Persistence",21,9,0.44867,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Kiribati",2012,"Benchmark","Persistence",21,9,0.48818,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Korea",2012,"Benchmark","Persistence",21,9,0.85114,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Latvia",2012,"Benchmark","Persistence",21,9,0.80103,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Liberia",2012,"Benchmark","Persistence",21,9,0.29485,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Lithuania",2012,"Benchmark","Persistence",21,9,0.80783,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Madagascar",2012,"Benchmark","Persistence",21,9,0.32995,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Malawi",2012,"Benchmark","Persistence",21,9,0.3092,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Maldives",2012,"Benchmark","Persistence",21,9,0.59695,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Mali",2012,"Benchmark","Persistence",21,9,0.21247,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Malta",2012,"Benchmark","Persistence",21,9,0.76454,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Mauritius",2012,"Benchmark","Persistence",21,9,0.67313,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Moldova",2012,"Benchmark","Persistence",21,9,0.68298,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Mozambique",2012,"Benchmark","Persistence",21,9,0.25832,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Namibia",2012,"Benchmark","Persistence",21,9,0.56698,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Nauru",2012,"Benchmark","Persistence",21,9,0.54989,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Nicaragua",2012,"Benchmark","Persistence",21,9,0.4813,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Niue",2012,"Benchmark","Persistence",21,9,0.69415,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Palau",2012,"Benchmark","Persistence",21,9,0.72961,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Panama",2012,"Benchmark","Persistence",21,9,0.63426,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Paraguay",2012,"Benchmark","Persistence",21,9,0.58065,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Peru",2012,"Benchmark","Persistence",21,9,0.61936,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Poland",2012,"Benchmark","Persistence",21,9,0.77468,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Rwanda",2012,"Benchmark","Persistence",21,9,0.36641,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of San Marino",2012,"Benchmark","Persistence",21,9,0.88292,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Senegal",2012,"Benchmark","Persistence",21,9,0.34298,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Serbia",2012,"Benchmark","Persistence",21,9,0.75711,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Seychelles",2012,"Benchmark","Persistence",21,9,0.68763,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Sierra Leone",2012,"Benchmark","Persistence",21,9,0.29034,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Singapore",2012,"Benchmark","Persistence",21,9,0.83739,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Slovenia",2012,"Benchmark","Persistence",21,9,0.82434,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of South Africa",2012,"Benchmark","Persistence",21,9,0.64472,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of South Sudan",2012,"Benchmark","Persistence",21,9,0.27507,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Sudan",2012,"Benchmark","Persistence",21,9,0.45679,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Suriname",2012,"Benchmark","Persistence",21,9,0.60474,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Tajikistan",2012,"Benchmark","Persistence",21,9,0.50395,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Trinidad and Tobago",2012,"Benchmark","Persistence",21,9,0.74,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Tunisia",2012,"Benchmark","Persistence",21,9,0.63758,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Turkey",2012,"Benchmark","Persistence",21,9,0.6341,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Uganda",2012,"Benchmark","Persistence",21,9,0.34536,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Uzbekistan",2012,"Benchmark","Persistence",21,9,0.6262,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Vanuatu",2012,"Benchmark","Persistence",21,9,0.43866,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Yemen",2012,"Benchmark","Persistence",21,9,0.40956,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Zambia",2012,"Benchmark","Persistence",21,9,0.41457,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of Zimbabwe",2012,"Benchmark","Persistence",21,9,0.42575,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of the Congo",2012,"Benchmark","Persistence",21,9,0.52293,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of the Gambia",2012,"Benchmark","Persistence",21,9,0.35837,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of the Marshall Islands",2012,"Benchmark","Persistence",21,9,0.52604,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of the Niger",2012,"Benchmark","Persistence",21,9,0.13447,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of the Philippines",2012,"Benchmark","Persistence",21,9,0.58377,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Republic of the Union of Myanmar",2012,"Benchmark","Persistence",21,9,0.47534,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Romania",2012,"Benchmark","Persistence",21,9,0.73389,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Russian Federation",2012,"Benchmark","Persistence",21,9,0.77192,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Saint Kitts and Nevis",2012,"Benchmark","Persistence",21,9,0.72344,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Saint Lucia",2012,"Benchmark","Persistence",21,9,0.64157,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Saint Vincent and the Grenadines",2012,"Benchmark","Persistence",21,9,0.59215,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Slovak Republic",2012,"Benchmark","Persistence",21,9,0.79546,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Socialist Republic of Viet Nam",2012,"Benchmark","Persistence",21,9,0.57508,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Solomon Islands",2012,"Benchmark","Persistence",21,9,0.393,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"State of Eritrea",2012,"Benchmark","Persistence",21,9,0.36011,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"State of Israel",2012,"Benchmark","Persistence",21,9,0.7804,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"State of Kuwait",2012,"Benchmark","Persistence",21,9,0.79836,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"State of Libya",2012,"Benchmark","Persistence",21,9,0.7167,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"State of Qatar",2012,"Benchmark","Persistence",21,9,0.79349,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Sultanate of Oman",2012,"Benchmark","Persistence",21,9,0.72645,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Swiss Confederation",2012,"Benchmark","Persistence",21,9,0.91571,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Syrian Arab Republic",2012,"Benchmark","Persistence",21,9,0.60287,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Taiwan (Province of China)",2012,"Benchmark","Persistence",21,9,0.83668,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Togolese Republic",2012,"Benchmark","Persistence",21,9,0.34632,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Tokelau",2012,"Benchmark","Persistence",21,9,0.64161,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Turkmenistan",2012,"Benchmark","Persistence",21,9,0.63526,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Tuvalu",2012,"Benchmark","Persistence",21,9,0.5312,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Ukraine",2012,"Benchmark","Persistence",21,9,0.72882,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"Union of the Comoros",2012,"Benchmark","Persistence",21,9,0.42673,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"United Arab Emirates",2012,"Benchmark","Persistence",21,9,0.83359,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"United Kingdom of Great Britain and Northern Ireland",2012,"Benchmark","Persistence",21,9,0.82645,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"United Mexican States",2012,"Benchmark","Persistence",21,9,0.60891,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"United Republic of Tanzania",2012,"Benchmark","Persistence",21,9,0.37041,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"United States Virgin Islands",2012,"Benchmark","Persistence",21,9,0.80109,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"United States of America",2012,"Benchmark","Persistence",21,9,0.83396,"ok","",,,,,,,,0,0,0,0,0,0,,,""
"American Samoa",2015,"Original","VARX",24,6,0.69716,"ok","",1.11867108157126,2,,,2,,,0,0,3,0,0,0,0.000250134237449351,0.00258664008211285,""
"Antigua and Barbuda",2015,"Original","VARX",24,6,0.72837,"ok","",1.00957285131712,2,,,2,,,0,0,1,0,0,0,0.000127748775240244,0.0375287906927347,""
"Arab Republic of Egypt",2015,"Original","VARX",24,6,0.54437,"ok","",1.06590546397048,2,,,2,,,2,0,3,0,0,0,0.00351160714819299,0.0232220569682308,""
"Argentine Republic",2015,"Original","VARX",24,6,0.69171,"ok","",1.00162795688744,2,,,2,,,6,0,4,0,0,0,5.88669363699168e-07,5.12454579738586e-05,""
"Australia",2015,"Original","VARX",24,6,0.82486,"ok","",0.971574654173679,2,,,2,,,0,0,0,0,0,0,1.46172407087253e-05,0.000841320893944508,""
"Barbados",2015,"Original","VARX",24,6,0.7326,"ok","",0.985328790072953,2,,,2,,,0,0,0,0,0,0,0.000123127407716916,3.97808292973423e-08,""
"Belize",2015,"Original","VARX",24,6,0.58328,"ok","",0.977283821191417,2,,,2,,,0,0,0,0,0,0,5.92682591127325e-06,4.41681753440282e-05,""
"Bermuda",2015,"Original","VARX",24,6,0.808,"ok","",1.03620122365929,2,,,2,,,0,0,5,0,0,0,3.73187079263371e-05,3.19855039077055e-06,""
"Bolivarian Republic of Venezuela",2015,"Original","VARX",24,6,0.61068,"ok","",0.983019267418023,2,,,2,,,0,0,0,0,0,0,0.000214950101579459,3.86735376232128e-05,""
"Bosnia and Herzegovina",2015,"Original","VARX",24,6,0.70045,"ok","",0.924097028096209,2,,,2,,,3,0,1,0,0,0,0.0142768589066541,7.49901881424986e-06,""
"Brunei Darussalam",2015,"Original","VARX",24,6,0.79137,"ok","",1.11078250878601,2,,,2,,,5,0,2,0,0,0,0.00204222981438285,0.000724727574317852,""
"Burkina Faso",2015,"Original","VARX",24,6,0.25021,"ok","",1.03786208213278,2,,,2,,,0,0,0,0,0,0,0.00516491065780278,0.0396109171765715,""
"Canada",2015,"Original","VARX",24,6,0.85953,"ok","",1.03755577847998,2,,,2,,,6,0,0,0,0,0,6.00442813469826e-07,3.81461808119932e-05,""
"Central African Republic",2015,"Original","VARX",24,6,0.29083,"ok","",1.06644357972025,2,,,2,,,0,0,5,0,0,0,0.00011334017988307,0.000146696892545872,""
"Commonwealth of Dominica",2015,"Original","VARX",24,6,0.72479,"ok","",1.05479930918738,2,,,2,,,0,0,1,0,0,0,6.22365153045701e-05,0.00658110058949568,""
"Commonwealth of the Bahamas",2015,"Original","VARX",24,6,0.78996,"ok","",1.08688831505369,2,,,2,,,0,0,2,0,0,0,0.000146371870614503,0.00159234765968097,""
"Cook Islands",2015,"Original","VARX",24,6,0.74655,"ok","",0.934162080042949,2,,,2,,,0,0,1,0,0,0,0.00504154140708568,0.000805714004136981,""
"Czech Republic",2015,"Original","VARX",24,6,0.81656,"ok","",0.931390962803008,2,,,2,,,6,0,1,0,0,0,1.65985045896822e-06,0.000523444048374122,""
"Democratic People's Republic of Korea",2015,"Original","VARX",24,6,0.55732,"ok","",1.05070482078534,2,,,2,,,0,0,0,0,0,0,4.59730872269803e-05,0.00952222777286427,""
"Democratic Republic of Sao Tome and Principe",2015,"Original","VARX",24,6,0.45405,"ok","",1.0158960628242,2,,,2,,,0,0,0,0,0,0,0.000777054269132327,9.82022935014371e-06,""
"Democratic Republic of Timor-Leste",2015,"Original","VARX",24,6,0.42638,"ok","",1.02886808227418,2,,,2,,,0,0,0,0,0,0,0.0279273441464112,0.000194165064506979,""
"Democratic Republic of the Congo",2015,"Original","VARX",24,6,0.33242,"ok","",1.05780454297684,2,,,2,,,0,0,4,0,0,0,2.28491403032605e-05,3.13029364651385e-08,""
"Democratic Socialist Republic of Sri Lanka",2015,"Original","VARX",24,6,0.66976,"ok","",1.06591526116747,2,,,2,,,5,0,2,0,0,0,0.0124510393944678,4.75767739360755e-06,""
"Dominican Republic",2015,"Original","VARX",24,6,0.59292,"ok","",1.02041936467028,2,,,2,,,0,0,0,0,0,0,0.00194328451269721,0.00150218026289795,""
"Eastern Republic of Uruguay",2015,"Original","VARX",24,6,0.6806,"ok","",1.05448559884133,2,,,2,,,6,0,0,0,0,0,0.0025956075162975,0.000767958805431235,""
"Federal Democratic Republic of Ethiopia",2015,"Original","VARX",24,6,0.31074,"ok","",1.01992157203214,2,,,2,,,0,0,0,0,0,0,2.43432972100166e-05,0.000407472878785398,""
"Federal Democratic Republic of Nepal",2015,"Original","VARX",24,6,0.39502,"ok","",0.982524203678131,2,,,2,,,0,0,0,0,0,0,0.42900874843329,0.00883427185353614,""
"Federal Republic of Germany",2015,"Original","VARX",24,6,0.88887,"ok","",1.02697568871464,2,,,2,,,4,0,0,0,0,0,0.036643813115752,2.57692516014707e-06,""
"Federal Republic of Nigeria",2015,"Original","VARX",24,6,0.45724,"ok","",1.00812634902992,2,,,2,,,0,0,3,0,0,0,0.000157732129193233,2.96499689089735e-05,""
"Federal Republic of Somalia",2015,"Original","VARX",24,6,0.06981,"ok","",1.05821820633598,2,,,2,,,0,0,3,0,0,0,0.000105528762027629,0.000581861532344408,""
"Federated States of Micronesia",2015,"Original","VARX",24,6,0.56715,"ok","",1.08707450951918,2,,,2,,,0,0,5,0,0,0,1.69709776094429e-05,1.33122785072048e-05,""
"Federative Republic of Brazil",2015,"Original","VARX",24,6,0.62815,"ok","",0.953982571220656,2,,,2,,,6,0,0,0,0,0,0.000540939684773756,3.97225577638549e-05,""
